node_id,path,string
71,<root>.material.brdf.bump_map.bitmap.rgb_color_space,raw
71,<root>.material.brdf.bump_map.uvwgen,贴图__3@tex_19_uvwgen
71,<root>.material.brdf.diffuse,a4___Defaultz@mtl_brdf__66_diffuse_combine
71,<root>.material.brdf.diffuse.texture,贴图__2@tex_18
71,<root>.material.brdf.diffuse.texture.bitmap,bitmapBuffer_12_gsRGB
71,<root>.material.brdf.diffuse.texture.bitmap.file,/home/bishal/ml-hypersim/examples/01_marketplace_dataset/scenes/ai_001_001/_asset/02/950116.jpg
71,<root>.material.brdf.diffuse.texture.bitmap.rgb_color_space,raw
71,<root>.material.brdf.diffuse.texture.uvwgen,贴图__2@tex_18_uvwgen
71,<root>.material.brdf.lpe_label,04 - Defaultz
71,<root>.material.scene_name[0],04 - Defaultz
71,<root>.scene_name[0],对象005
71,<root>.scene_name[1],scene/三人桌/组029/对象005
71,<root>.scene_name[2],layer/0
71,<root>.user_attributes,
72,<root>,Rectangle058@node_638
72,<root>.bake_subdiv_filepath,
72,<root>.geometry,Mesh_13842163146023653227
72,<root>.material,a1___Default@mtl__26
72,<root>.material.brdf,a1___Default@mtl_brdf__27
72,<root>.material.brdf.lpe_label,01 - Default
72,<root>.material.scene_name[0],01 - Default
72,<root>.scene_name[0],Rectangle058
72,<root>.scene_name[1],scene/三人桌/组029/Rectangle058
72,<root>.scene_name[2],layer/0
72,<root>.user_attributes,
73,<root>,Line048@node_639
73,<root>.bake_subdiv_filepath,
73,<root>.geometry,Mesh_9225329268065532080
73,<root>.material,a1___Default@mtl__26
73,<root>.material.brdf,a1___Default@mtl_brdf__27
73,<root>.material.brdf.lpe_label,01 - Default
73,<root>.material.scene_name[0],01 - Default
73,<root>.scene_name[0],Line048
73,<root>.scene_name[1],scene/三人桌/组029/Line048
73,<root>.scene_name[2],layer/0
73,<root>.user_attributes,
74,<root>,Circle038@node_641
74,<root>.bake_subdiv_filepath,
74,<root>.geometry,Mesh_12534451765972458282
74,<root>.material,a1___Default@mtl__26
74,<root>.material.brdf,a1___Default@mtl_brdf__27
74,<root>.material.brdf.lpe_label,01 - Default
74,<root>.material.scene_name[0],01 - Default
74,<root>.scene_name[0],Circle038
74,<root>.scene_name[1],scene/三人桌/组030/Circle038
74,<root>.scene_name[2],layer/0
74,<root>.user_attributes,
75,<root>,组030@node_640
75,<root>.bake_subdiv_filepath,
75,<root>.scene_name[0],组030
75,<root>.scene_name[1],scene/三人桌/组030
75,<root>.scene_name[2],layer/0
75,<root>.user_attributes,
76,<root>,Plane065@node_642
76,<root>.bake_subdiv_filepath,
76,<root>.geometry,Mesh_15508665816278545519
76,<root>.material,a6___Defaultzrdzzzsssz@mtl__39
76,<root>.material.brdf,a6___Defaultzrdzzzsssz@mtl_brdf__40
76,<root>.material.brdf.lpe_label,06 - Defaultzrdzzzsssz
76,<root>.material.scene_name[0],06 - Defaultzrdzzzsssz
76,<root>.scene_name[0],Plane065
76,<root>.scene_name[1],scene/三人桌/组030/Plane065
76,<root>.scene_name[2],layer/0
76,<root>.user_attributes,
77,<root>,Circle039@node_643
77,<root>.bake_subdiv_filepath,
77,<root>.geometry,Mesh_12534451765972458282
77,<root>.material,a1___Default@mtl__26
77,<root>.material.brdf,a1___Default@mtl_brdf__27
77,<root>.material.brdf.lpe_label,01 - Default
77,<root>.material.scene_name[0],01 - Default
77,<root>.scene_name[0],Circle039
77,<root>.scene_name[1],scene/三人桌/组030/Circle039
77,<root>.scene_name[2],layer/0
77,<root>.user_attributes,
78,<root>,Plane066@node_644
78,<root>.bake_subdiv_filepath,
78,<root>.geometry,Mesh_15508665816278545519
78,<root>.material,a6___Defaultzrdzzzs@mtl__56
78,<root>.material.brdf,a6___Defaultzrdzzzs@mtl_brdf__57
78,<root>.material.brdf.lpe_label,06 - Defaultzrdzzzs
78,<root>.material.scene_name[0],06 - Defaultzrdzzzs
78,<root>.scene_name[0],Plane066
78,<root>.scene_name[1],scene/三人桌/组030/Plane066
78,<root>.scene_name[2],layer/0
78,<root>.user_attributes,
79,<root>,Plane067@node_645
79,<root>.bake_subdiv_filepath,
79,<root>.geometry,Mesh_15508665816278545519
79,<root>.material,a6___Defaultzrdzzzsss@mtl__46
79,<root>.material.brdf,a6___Defaultzrdzzzsss@mtl_brdf__47
79,<root>.material.brdf.lpe_label,06 - Defaultzrdzzzsss
79,<root>.material.scene_name[0],06 - Defaultzrdzzzsss
79,<root>.scene_name[0],Plane067
79,<root>.scene_name[1],scene/三人桌/组030/Plane067
79,<root>.scene_name[2],layer/0
79,<root>.user_attributes,
80,<root>,Rectangle059@node_646
80,<root>.bake_subdiv_filepath,
80,<root>.geometry,Mesh_7141693633101955935
80,<root>.material,a3___Default@mtl__44
80,<root>.material.brdf,a3___Default@mtl_brdf__45
80,<root>.material.brdf.lpe_label,03 - Default
80,<root>.material.scene_name[0],03 - Default
80,<root>.scene_name[0],Rectangle059
80,<root>.scene_name[1],scene/三人桌/组030/Rectangle059
80,<root>.scene_name[2],layer/0
80,<root>.user_attributes,
81,<root>,Circle040@node_647
81,<root>.bake_subdiv_filepath,
81,<root>.geometry,Mesh_12534451765972458282
81,<root>.material,a1___Default@mtl__26
81,<root>.material.brdf,a1___Default@mtl_brdf__27
81,<root>.material.brdf.lpe_label,01 - Default
81,<root>.material.scene_name[0],01 - Default
81,<root>.scene_name[0],Circle040
81,<root>.scene_name[1],scene/三人桌/组030/Circle040
81,<root>.scene_name[2],layer/0
81,<root>.user_attributes,
82,<root>,Rectangle060@node_648
82,<root>.bake_subdiv_filepath,
82,<root>.geometry,Mesh_7141693633101955935
82,<root>.material,a3___Default@mtl__44
82,<root>.material.brdf,a3___Default@mtl_brdf__45
82,<root>.material.brdf.lpe_label,03 - Default
82,<root>.material.scene_name[0],03 - Default
82,<root>.scene_name[0],Rectangle060
82,<root>.scene_name[1],scene/三人桌/组030/Rectangle060
82,<root>.scene_name[2],layer/0
82,<root>.user_attributes,
83,<root>,Circle041@node_649
83,<root>.bake_subdiv_filepath,
83,<root>.geometry,Mesh_12534451765972458282
83,<root>.material,a1___Default@mtl__26
83,<root>.material.brdf,a1___Default@mtl_brdf__27
83,<root>.material.brdf.lpe_label,01 - Default
83,<root>.material.scene_name[0],01 - Default
83,<root>.scene_name[0],Circle041
83,<root>.scene_name[1],scene/三人桌/组030/Circle041
83,<root>.scene_name[2],layer/0
83,<root>.user_attributes,
84,<root>,Rectangle061@node_650
84,<root>.bake_subdiv_filepath,
84,<root>.geometry,Mesh_7141693633101955935
84,<root>.material,a3___Default@mtl__44
84,<root>.material.brdf,a3___Default@mtl_brdf__45
84,<root>.material.brdf.lpe_label,03 - Default
84,<root>.material.scene_name[0],03 - Default
84,<root>.scene_name[0],Rectangle061
84,<root>.scene_name[1],scene/三人桌/组030/Rectangle061
84,<root>.scene_name[2],layer/0
84,<root>.user_attributes,
85,<root>,Circle042@node_651
85,<root>.bake_subdiv_filepath,
85,<root>.geometry,Mesh_12534451765972458282
85,<root>.material,a1___Default@mtl__26
85,<root>.material.brdf,a1___Default@mtl_brdf__27
85,<root>.material.brdf.lpe_label,01 - Default
85,<root>.material.scene_name[0],01 - Default
85,<root>.scene_name[0],Circle042
85,<root>.scene_name[1],scene/三人桌/组030/Circle042
85,<root>.scene_name[2],layer/0
85,<root>.user_attributes,
86,<root>,Rectangle062@node_652
86,<root>.bake_subdiv_filepath,
86,<root>.geometry,Mesh_7141693633101955935
86,<root>.material,a3___Default@mtl__44
86,<root>.material.brdf,a3___Default@mtl_brdf__45
86,<root>.material.brdf.lpe_label,03 - Default
86,<root>.material.scene_name[0],03 - Default
86,<root>.scene_name[0],Rectangle062
86,<root>.scene_name[1],scene/三人桌/组030/Rectangle062
86,<root>.scene_name[2],layer/0
86,<root>.user_attributes,
87,<root>,Circle043@node_653
87,<root>.bake_subdiv_filepath,
87,<root>.geometry,Mesh_12534451765972458282
87,<root>.material,a1___Default@mtl__26
87,<root>.material.brdf,a1___Default@mtl_brdf__27
87,<root>.material.brdf.lpe_label,01 - Default
87,<root>.material.scene_name[0],01 - Default
87,<root>.scene_name[0],Circle043
87,<root>.scene_name[1],scene/三人桌/组030/Circle043
87,<root>.scene_name[2],layer/0
87,<root>.user_attributes,
88,<root>,Rectangle063@node_654
88,<root>.bake_subdiv_filepath,
88,<root>.geometry,Mesh_7141693633101955935
88,<root>.material,a3___Default@mtl__44
88,<root>.material.brdf,a3___Default@mtl_brdf__45
88,<root>.material.brdf.lpe_label,03 - Default
88,<root>.material.scene_name[0],03 - Default
88,<root>.scene_name[0],Rectangle063
88,<root>.scene_name[1],scene/三人桌/组030/Rectangle063
88,<root>.scene_name[2],layer/0
88,<root>.user_attributes,
89,<root>,Plane068@node_655
89,<root>.bake_subdiv_filepath,
89,<root>.geometry,Mesh_15508665816278545519
89,<root>.material,a6___Defaultzrdzzzss@mtl__41
89,<root>.material.brdf,a6___Defaultzrdzzzss@mtl_brdf__42
89,<root>.material.brdf.lpe_label,06 - Defaultzrdzzzss
89,<root>.material.scene_name[0],06 - Defaultzrdzzzss
89,<root>.scene_name[0],Plane068
89,<root>.scene_name[1],scene/三人桌/组030/Plane068
89,<root>.scene_name[2],layer/0
89,<root>.user_attributes,
90,<root>,Rectangle064@node_656
90,<root>.bake_subdiv_filepath,
90,<root>.geometry,Mesh_7141693633101955935
90,<root>.material,a3___Default@mtl__44
90,<root>.material.brdf,a3___Default@mtl_brdf__45
90,<root>.material.brdf.lpe_label,03 - Default
90,<root>.material.scene_name[0],03 - Default
90,<root>.scene_name[0],Rectangle064
90,<root>.scene_name[1],scene/三人桌/组030/Rectangle064
90,<root>.scene_name[2],layer/0
90,<root>.user_attributes,
91,<root>,Plane069@node_657
91,<root>.bake_subdiv_filepath,
91,<root>.geometry,Mesh_15508665816278545519
91,<root>.material,a6___Defaultzrdzzdzsssz@mtl__62
91,<root>.material.brdf,a6___Defaultzrdzzdzsssz@mtl_brdf__63
91,<root>.material.brdf.lpe_label,06 - Defaultzrdzzdzsssz
91,<root>.material.scene_name[0],06 - Defaultzrdzzdzsssz
91,<root>.scene_name[0],Plane069
91,<root>.scene_name[1],scene/三人桌/组030/Plane069
91,<root>.scene_name[2],layer/0
91,<root>.user_attributes,
92,<root>,Plane070@node_658
92,<root>.bake_subdiv_filepath,
92,<root>.geometry,Mesh_15508665816278545519
92,<root>.material,a6___Defaultzr@mtl__52
92,<root>.material.brdf,a6___Defaultzr@mtl_brdf__53
92,<root>.material.brdf.lpe_label,06 - Defaultzr
92,<root>.material.scene_name[0],06 - Defaultzr
92,<root>.scene_name[0],Plane070
92,<root>.scene_name[1],scene/三人桌/组030/Plane070
92,<root>.scene_name[2],layer/0
92,<root>.user_attributes,
93,<root>,Plane071@node_659
93,<root>.bake_subdiv_filepath,
93,<root>.geometry,Mesh_15508665816278545519
93,<root>.material,a6___Defaultzrd@mtl__36
93,<root>.material.brdf,a6___Defaultzrd@mtl_brdf__37
93,<root>.material.brdf.lpe_label,06 - Defaultzrd
93,<root>.material.scene_name[0],06 - Defaultzrd
93,<root>.scene_name[0],Plane071
93,<root>.scene_name[1],scene/三人桌/组030/Plane071
93,<root>.scene_name[2],layer/0
93,<root>.user_attributes,
94,<root>,Plane072@node_660
94,<root>.bake_subdiv_filepath,
94,<root>.geometry,Mesh_15508665816278545519
94,<root>.material,a6___Default@mtl__50
94,<root>.material.brdf,a6___Default@mtl_brdf__51
94,<root>.material.brdf.lpe_label,06 - Default
94,<root>.material.scene_name[0],06 - Default
94,<root>.scene_name[0],Plane072
94,<root>.scene_name[1],scene/三人桌/组030/Plane072
94,<root>.scene_name[2],layer/0
94,<root>.user_attributes,
95,<root>,Plane073@node_661
95,<root>.bake_subdiv_filepath,
95,<root>.geometry,Mesh_15508665816278545519
95,<root>.material,a6___Defaultzrdz@mtl__58
95,<root>.material.brdf,a6___Defaultzrdz@mtl_brdf__59
95,<root>.material.brdf.lpe_label,06 - Defaultzrdz
95,<root>.material.scene_name[0],06 - Defaultzrdz
95,<root>.scene_name[0],Plane073
95,<root>.scene_name[1],scene/三人桌/组030/Plane073
95,<root>.scene_name[2],layer/0
95,<root>.user_attributes,
96,<root>,Plane074@node_662
96,<root>.bake_subdiv_filepath,
96,<root>.geometry,Mesh_15508665816278545519
96,<root>.material,a6___Defaultzrdzzz@mtl__54
96,<root>.material.brdf,a6___Defaultzrdzzz@mtl_brdf__55
96,<root>.material.brdf.lpe_label,06 - Defaultzrdzzz
96,<root>.material.scene_name[0],06 - Defaultzrdzzz
96,<root>.scene_name[0],Plane074
96,<root>.scene_name[1],scene/三人桌/组030/Plane074
96,<root>.scene_name[2],layer/0
96,<root>.user_attributes,
97,<root>,Plane075@node_663
97,<root>.bake_subdiv_filepath,
97,<root>.geometry,Mesh_15508665816278545519
97,<root>.material,a6___Defaultzrdzz@mtl__60
97,<root>.material.brdf,a6___Defaultzrdzz@mtl_brdf__61
97,<root>.material.brdf.lpe_label,06 - Defaultzrdzz
97,<root>.material.scene_name[0],06 - Defaultzrdzz
97,<root>.scene_name[0],Plane075
97,<root>.scene_name[1],scene/三人桌/组030/Plane075
97,<root>.scene_name[2],layer/0
97,<root>.user_attributes,
98,<root>,Plane076@node_664
98,<root>.bake_subdiv_filepath,
98,<root>.geometry,Mesh_15508665816278545519
98,<root>.material,a6___Defaultz@mtl__48
98,<root>.material.brdf,a6___Defaultz@mtl_brdf__49
98,<root>.material.brdf.lpe_label,06 - Defaultz
98,<root>.material.scene_name[0],06 - Defaultz
98,<root>.scene_name[0],Plane076
98,<root>.scene_name[1],scene/三人桌/组030/Plane076
98,<root>.scene_name[2],layer/0
98,<root>.user_attributes,
99,<root>,对象006@node_665
99,<root>.bake_subdiv_filepath,
99,<root>.geometry,Mesh_8888972271749884921
99,<root>.material,a4___Default@mtl__69
99,<root>.material.brdf,a4___Default@mtl_brdf__70
99,<root>.material.brdf.bump_map,贴图__3@tex_21
99,<root>.material.brdf.bump_map.bitmap,bitmapBuffer_13_gsRGB
99,<root>.material.brdf.bump_map.bitmap.file,/home/bishal/ml-hypersim/examples/01_marketplace_dataset/scenes/ai_001_001/_asset/02/1000432.jpg
99,<root>.material.brdf.bump_map.bitmap.rgb_color_space,raw
99,<root>.material.brdf.bump_map.uvwgen,贴图__3@tex_21_uvwgen
99,<root>.material.brdf.diffuse,a4___Default@mtl_brdf__70_diffuse_combine
99,<root>.material.brdf.diffuse.texture,贴图__4@tex_20
99,<root>.material.brdf.diffuse.texture.bitmap,bitmapBuffer_14_gsRGB
99,<root>.material.brdf.diffuse.texture.bitmap.file,/home/bishal/ml-hypersim/examples/01_marketplace_dataset/scenes/ai_001_001/_asset/02/947788.jpg
99,<root>.material.brdf.diffuse.texture.bitmap.rgb_color_space,raw
99,<root>.material.brdf.diffuse.texture.uvwgen,贴图__4@tex_20_uvwgen
99,<root>.material.brdf.lpe_label,04 - Default
99,<root>.material.scene_name[0],04 - Default
99,<root>.scene_name[0],对象006
99,<root>.scene_name[1],scene/三人桌/组030/对象006
99,<root>.scene_name[2],layer/0
99,<root>.user_attributes,
100,<root>,Rectangle065@node_666
100,<root>.bake_subdiv_filepath,
100,<root>.geometry,Mesh_13842163146023653227
100,<root>.material,a1___Default@mtl__26
100,<root>.material.brdf,a1___Default@mtl_brdf__27
100,<root>.material.brdf.lpe_label,01 - Default
100,<root>.material.scene_name[0],01 - Default
100,<root>.scene_name[0],Rectangle065
100,<root>.scene_name[1],scene/三人桌/组030/Rectangle065
100,<root>.scene_name[2],layer/0
100,<root>.user_attributes,
101,<root>,Line049@node_667
101,<root>.bake_subdiv_filepath,
101,<root>.geometry,Mesh_9225329268065532080
101,<root>.material,a1___Default@mtl__26
101,<root>.material.brdf,a1___Default@mtl_brdf__27
101,<root>.material.brdf.lpe_label,01 - Default
101,<root>.material.scene_name[0],01 - Default
101,<root>.scene_name[0],Line049
101,<root>.scene_name[1],scene/三人桌/组030/Line049
101,<root>.scene_name[2],layer/0
101,<root>.user_attributes,
102,<root>,Plane077@node_669
102,<root>.bake_subdiv_filepath,
102,<root>.geometry,Mesh_15508665816278545519
102,<root>.material,a6___Defaultzrd@mtl__36
102,<root>.material.brdf,a6___Defaultzrd@mtl_brdf__37
102,<root>.material.brdf.lpe_label,06 - Defaultzrd
102,<root>.material.scene_name[0],06 - Defaultzrd
102,<root>.scene_name[0],Plane077
102,<root>.scene_name[1],scene/三人桌/组031/Plane077
102,<root>.scene_name[2],layer/0
102,<root>.user_attributes,
103,<root>,组031@node_668
103,<root>.bake_subdiv_filepath,
103,<root>.scene_name[0],组031
103,<root>.scene_name[1],scene/三人桌/组031
103,<root>.scene_name[2],layer/0
103,<root>.user_attributes,
104,<root>,Circle044@node_670
104,<root>.bake_subdiv_filepath,
104,<root>.geometry,Mesh_12534451765972458282
104,<root>.material,a1___Default@mtl__26
104,<root>.material.brdf,a1___Default@mtl_brdf__27
104,<root>.material.brdf.lpe_label,01 - Default
104,<root>.material.scene_name[0],01 - Default
104,<root>.scene_name[0],Circle044
104,<root>.scene_name[1],scene/三人桌/组031/Circle044
104,<root>.scene_name[2],layer/0
104,<root>.user_attributes,
105,<root>,Plane078@node_671
105,<root>.bake_subdiv_filepath,
105,<root>.geometry,Mesh_15508665816278545519
105,<root>.material,a6___Defaultzrdzzzsssz@mtl__39
105,<root>.material.brdf,a6___Defaultzrdzzzsssz@mtl_brdf__40
105,<root>.material.brdf.lpe_label,06 - Defaultzrdzzzsssz
105,<root>.material.scene_name[0],06 - Defaultzrdzzzsssz
105,<root>.scene_name[0],Plane078
105,<root>.scene_name[1],scene/三人桌/组031/Plane078
105,<root>.scene_name[2],layer/0
105,<root>.user_attributes,
106,<root>,Plane079@node_672
106,<root>.bake_subdiv_filepath,
106,<root>.geometry,Mesh_15508665816278545519
106,<root>.material,a6___Defaultzrdzzzss@mtl__41
106,<root>.material.brdf,a6___Defaultzrdzzzss@mtl_brdf__42
106,<root>.material.brdf.lpe_label,06 - Defaultzrdzzzss
106,<root>.material.scene_name[0],06 - Defaultzrdzzzss
106,<root>.scene_name[0],Plane079
106,<root>.scene_name[1],scene/三人桌/组031/Plane079
106,<root>.scene_name[2],layer/0
106,<root>.user_attributes,
107,<root>,Rectangle066@node_673
107,<root>.bake_subdiv_filepath,
107,<root>.geometry,Mesh_7141693633101955935
107,<root>.material,a3___Default@mtl__44
107,<root>.material.brdf,a3___Default@mtl_brdf__45
107,<root>.material.brdf.lpe_label,03 - Default
107,<root>.material.scene_name[0],03 - Default
107,<root>.scene_name[0],Rectangle066
107,<root>.scene_name[1],scene/三人桌/组031/Rectangle066
107,<root>.scene_name[2],layer/0
107,<root>.user_attributes,
108,<root>,Circle045@node_674
108,<root>.bake_subdiv_filepath,
108,<root>.geometry,Mesh_12534451765972458282
108,<root>.material,a1___Default@mtl__26
108,<root>.material.brdf,a1___Default@mtl_brdf__27
108,<root>.material.brdf.lpe_label,01 - Default
108,<root>.material.scene_name[0],01 - Default
108,<root>.scene_name[0],Circle045
108,<root>.scene_name[1],scene/三人桌/组031/Circle045
108,<root>.scene_name[2],layer/0
108,<root>.user_attributes,
109,<root>,Circle046@node_675
109,<root>.bake_subdiv_filepath,
109,<root>.geometry,Mesh_12534451765972458282
109,<root>.material,a1___Default@mtl__26
109,<root>.material.brdf,a1___Default@mtl_brdf__27
109,<root>.material.brdf.lpe_label,01 - Default
109,<root>.material.scene_name[0],01 - Default
109,<root>.scene_name[0],Circle046
109,<root>.scene_name[1],scene/三人桌/组031/Circle046
109,<root>.scene_name[2],layer/0
109,<root>.user_attributes,
110,<root>,Rectangle067@node_676
110,<root>.bake_subdiv_filepath,
110,<root>.geometry,Mesh_7141693633101955935
110,<root>.material,a3___Default@mtl__44
110,<root>.material.brdf,a3___Default@mtl_brdf__45
110,<root>.material.brdf.lpe_label,03 - Default
110,<root>.material.scene_name[0],03 - Default
110,<root>.scene_name[0],Rectangle067
110,<root>.scene_name[1],scene/三人桌/组031/Rectangle067
110,<root>.scene_name[2],layer/0
110,<root>.user_attributes,
111,<root>,Circle047@node_677
111,<root>.bake_subdiv_filepath,
111,<root>.geometry,Mesh_12534451765972458282
111,<root>.material,a1___Default@mtl__26
111,<root>.material.brdf,a1___Default@mtl_brdf__27
111,<root>.material.brdf.lpe_label,01 - Default
111,<root>.material.scene_name[0],01 - Default
111,<root>.scene_name[0],Circle047
111,<root>.scene_name[1],scene/三人桌/组031/Circle047
111,<root>.scene_name[2],layer/0
111,<root>.user_attributes,
112,<root>,Rectangle068@node_678
112,<root>.bake_subdiv_filepath,
112,<root>.geometry,Mesh_7141693633101955935
112,<root>.material,a3___Default@mtl__44
112,<root>.material.brdf,a3___Default@mtl_brdf__45
112,<root>.material.brdf.lpe_label,03 - Default
112,<root>.material.scene_name[0],03 - Default
112,<root>.scene_name[0],Rectangle068
112,<root>.scene_name[1],scene/三人桌/组031/Rectangle068
112,<root>.scene_name[2],layer/0
112,<root>.user_attributes,
113,<root>,Circle048@node_679
113,<root>.bake_subdiv_filepath,
113,<root>.geometry,Mesh_12534451765972458282
113,<root>.material,a1___Default@mtl__26
113,<root>.material.brdf,a1___Default@mtl_brdf__27
113,<root>.material.brdf.lpe_label,01 - Default
113,<root>.material.scene_name[0],01 - Default
113,<root>.scene_name[0],Circle048
113,<root>.scene_name[1],scene/三人桌/组031/Circle048
113,<root>.scene_name[2],layer/0
113,<root>.user_attributes,
114,<root>,Rectangle069@node_680
114,<root>.bake_subdiv_filepath,
114,<root>.geometry,Mesh_7141693633101955935
114,<root>.material,a3___Default@mtl__44
114,<root>.material.brdf,a3___Default@mtl_brdf__45
114,<root>.material.brdf.lpe_label,03 - Default
114,<root>.material.scene_name[0],03 - Default
114,<root>.scene_name[0],Rectangle069
114,<root>.scene_name[1],scene/三人桌/组031/Rectangle069
114,<root>.scene_name[2],layer/0
114,<root>.user_attributes,
115,<root>,Circle049@node_681
115,<root>.bake_subdiv_filepath,
115,<root>.geometry,Mesh_12534451765972458282
115,<root>.material,a1___Default@mtl__26
115,<root>.material.brdf,a1___Default@mtl_brdf__27
115,<root>.material.brdf.lpe_label,01 - Default
115,<root>.material.scene_name[0],01 - Default
115,<root>.scene_name[0],Circle049
115,<root>.scene_name[1],scene/三人桌/组031/Circle049
115,<root>.scene_name[2],layer/0
115,<root>.user_attributes,
116,<root>,Rectangle070@node_682
116,<root>.bake_subdiv_filepath,
116,<root>.geometry,Mesh_7141693633101955935
116,<root>.material,a3___Default@mtl__44
116,<root>.material.brdf,a3___Default@mtl_brdf__45
116,<root>.material.brdf.lpe_label,03 - Default
116,<root>.material.scene_name[0],03 - Default
116,<root>.scene_name[0],Rectangle070
116,<root>.scene_name[1],scene/三人桌/组031/Rectangle070
116,<root>.scene_name[2],layer/0
116,<root>.user_attributes,
117,<root>,Plane080@node_683
117,<root>.bake_subdiv_filepath,
117,<root>.geometry,Mesh_15508665816278545519
117,<root>.material,a6___Defaultzrdzzzsss@mtl__46
117,<root>.material.brdf,a6___Defaultzrdzzzsss@mtl_brdf__47
117,<root>.material.brdf.lpe_label,06 - Defaultzrdzzzsss
117,<root>.material.scene_name[0],06 - Defaultzrdzzzsss
117,<root>.scene_name[0],Plane080
117,<root>.scene_name[1],scene/三人桌/组031/Plane080
117,<root>.scene_name[2],layer/0
117,<root>.user_attributes,
118,<root>,Rectangle071@node_684
118,<root>.bake_subdiv_filepath,
118,<root>.geometry,Mesh_7141693633101955935
118,<root>.material,a3___Default@mtl__44
118,<root>.material.brdf,a3___Default@mtl_brdf__45
118,<root>.material.brdf.lpe_label,03 - Default
118,<root>.material.scene_name[0],03 - Default
118,<root>.scene_name[0],Rectangle071
118,<root>.scene_name[1],scene/三人桌/组031/Rectangle071
118,<root>.scene_name[2],layer/0
118,<root>.user_attributes,
119,<root>,Plane081@node_685
119,<root>.bake_subdiv_filepath,
119,<root>.geometry,Mesh_15508665816278545519
119,<root>.material,a6___Defaultz@mtl__48
119,<root>.material.brdf,a6___Defaultz@mtl_brdf__49
119,<root>.material.brdf.lpe_label,06 - Defaultz
119,<root>.material.scene_name[0],06 - Defaultz
119,<root>.scene_name[0],Plane081
119,<root>.scene_name[1],scene/三人桌/组031/Plane081
119,<root>.scene_name[2],layer/0
119,<root>.user_attributes,
120,<root>,Plane082@node_686
120,<root>.bake_subdiv_filepath,
120,<root>.geometry,Mesh_15508665816278545519
120,<root>.material,a6___Default@mtl__50
120,<root>.material.brdf,a6___Default@mtl_brdf__51
120,<root>.material.brdf.lpe_label,06 - Default
120,<root>.material.scene_name[0],06 - Default
120,<root>.scene_name[0],Plane082
120,<root>.scene_name[1],scene/三人桌/组031/Plane082
120,<root>.scene_name[2],layer/0
120,<root>.user_attributes,
121,<root>,Plane083@node_687
121,<root>.bake_subdiv_filepath,
121,<root>.geometry,Mesh_15508665816278545519
121,<root>.material,a6___Defaultzr@mtl__52
121,<root>.material.brdf,a6___Defaultzr@mtl_brdf__53
121,<root>.material.brdf.lpe_label,06 - Defaultzr
121,<root>.material.scene_name[0],06 - Defaultzr
121,<root>.scene_name[0],Plane083
121,<root>.scene_name[1],scene/三人桌/组031/Plane083
121,<root>.scene_name[2],layer/0
121,<root>.user_attributes,
122,<root>,Plane084@node_688
122,<root>.bake_subdiv_filepath,
122,<root>.geometry,Mesh_15508665816278545519
122,<root>.material,a6___Defaultzrdzzz@mtl__54
122,<root>.material.brdf,a6___Defaultzrdzzz@mtl_brdf__55
122,<root>.material.brdf.lpe_label,06 - Defaultzrdzzz
122,<root>.material.scene_name[0],06 - Defaultzrdzzz
122,<root>.scene_name[0],Plane084
122,<root>.scene_name[1],scene/三人桌/组031/Plane084
122,<root>.scene_name[2],layer/0
122,<root>.user_attributes,
123,<root>,Plane085@node_689
123,<root>.bake_subdiv_filepath,
123,<root>.geometry,Mesh_15508665816278545519
123,<root>.material,a6___Defaultzrdzzzs@mtl__56
123,<root>.material.brdf,a6___Defaultzrdzzzs@mtl_brdf__57
123,<root>.material.brdf.lpe_label,06 - Defaultzrdzzzs
123,<root>.material.scene_name[0],06 - Defaultzrdzzzs
123,<root>.scene_name[0],Plane085
123,<root>.scene_name[1],scene/三人桌/组031/Plane085
123,<root>.scene_name[2],layer/0
123,<root>.user_attributes,
124,<root>,Plane086@node_690
124,<root>.bake_subdiv_filepath,
124,<root>.geometry,Mesh_15508665816278545519
124,<root>.material,a6___Defaultzrdz@mtl__58
124,<root>.material.brdf,a6___Defaultzrdz@mtl_brdf__59
124,<root>.material.brdf.lpe_label,06 - Defaultzrdz
124,<root>.material.scene_name[0],06 - Defaultzrdz
124,<root>.scene_name[0],Plane086
124,<root>.scene_name[1],scene/三人桌/组031/Plane086
124,<root>.scene_name[2],layer/0
124,<root>.user_attributes,
125,<root>,Plane087@node_691
125,<root>.bake_subdiv_filepath,
125,<root>.geometry,Mesh_15508665816278545519
125,<root>.material,a6___Defaultzrdzz@mtl__60
125,<root>.material.brdf,a6___Defaultzrdzz@mtl_brdf__61
125,<root>.material.brdf.lpe_label,06 - Defaultzrdzz
125,<root>.material.scene_name[0],06 - Defaultzrdzz
125,<root>.scene_name[0],Plane087
125,<root>.scene_name[1],scene/三人桌/组031/Plane087
125,<root>.scene_name[2],layer/0
125,<root>.user_attributes,
126,<root>,Plane088@node_692
126,<root>.bake_subdiv_filepath,
126,<root>.geometry,Mesh_15508665816278545519
126,<root>.material,a6___Defaultzrdzzdzsssz@mtl__62
126,<root>.material.brdf,a6___Defaultzrdzzdzsssz@mtl_brdf__63
126,<root>.material.brdf.lpe_label,06 - Defaultzrdzzdzsssz
126,<root>.material.scene_name[0],06 - Defaultzrdzzdzsssz
126,<root>.scene_name[0],Plane088
126,<root>.scene_name[1],scene/三人桌/组031/Plane088
126,<root>.scene_name[2],layer/0
